Gene	SRR3719478	SRR3719504	SRR3719505	SRR3719506	SRR3719510	SRR3719511	SRR3719533	SRR3719534	SRR3719535	SRR3719539	SRR3719541	SRR3719544	SRR3719545	SRR3719562	SRR3719563	SRR3719564	SRR3719565	SRR3719566	SRR3719567	SRR3719568	SRR3719569	SRR3719571	SRR3719572	SRR3719573	SRR3719574	SRR3719625	SRR3719629	SRR3719644	SRR3719645	SRR3719646	SRR3719647	SRR3719653	SRR3719654	SRR3719655	SRR3719656	SRR3719657	SRR3719691	SRR3719692	SRR3719693	SRR3719695	SRR3719696	SRR3719708	SRR3724190	SRR3724307	SRR3724308	SRR3724309	SRR3724310	SRR3724311	SRR3724312	SRR3724315	SRR3724357	SRR3724365	SRR3724366	SRR3724382	SRR3724388	SRR3724456	SRR3724464	SRR3724465	SRR3724466	SRR3724467	SRR3724468	SRR3724469	SRR3724470	SRR3724482	SRR3724508	SRR3724533	SRR3724534	SRR3724641	SRR3724643	SRR3724644	SRR3724645	SRR3724646	SRR3724647	SRR3724648	SRR3725015	SRR3725054	SRR3725353	SRR3725354	SRR3725355	SRR3725726	SRR3725727	SRR3725728	SRR3725729	SRR3725730	SRR3725731
Bin_metabat_SRR3719629.15	0.00025522	0.000251887	0.000295722	8.73022E-05	0.000294501	0.000317371	6.54427E-05	0.000239226	0.000208686	0	0.000257545	0.000250761	0.000702425	0.000818	0.000753421	0.000661715	0.000764208	0	0.000304135	0.000408738	0.00050784	0.000344647	0.000281978	0.000279013	0	0.000330156	0.000734208	0.00038901	0.00037146	0.000288071	0.000206466	0	0.00013973	0.000230062	0	0.000188638	0.000349092	0.000346706	0.000299467	0.000504105	0.000484686	0.000461643	0	0.000123022	0	0.000153896	0.00033923	0.000112677	0.00015339	0	8.77278E-05	0.000171162	0	0.000131052	0	0.000300751	0.000155574	0.000130898	0.000152392	0	9.95355E-05	0	0.000110241	0.000286106	0.000298426	0.000140084	0	0.000119043	0.000249871	0.000109196	0.000116512	0	0.000104337	0.000382633	0.000324616	0.000133709	0.00034838	0.00026898	0.000271499	0.000317248	0.000174873	0	0.000195929	0	0.000101749
Bin_metabat_SRR3724533.62	0.000121968	0.001073582	0.001434119	0	0.000265338	0.000505289	0	0.00125514	9.28709E-05	0	0.000485967	0	0	0	0	0	4.5415E-05	0	0	0	0	0	0	0	0	0	0	0	3.40034E-05	4.21717E-05	5.41955E-05	0	0.000118007	0.000236627	0	0.000158324	0	4.21705E-05	5.20629E-05	4.18522E-05	5.02824E-05	0	0	0.000432174	0	0.001044873	0.000741903	0	0	0	0	9.57361E-05	0.000169115	0.00073594	0	0.000176859	0.000154018	0.000452233	0.000391584	0.002268086	0.001581831	0	0.000562516	0.000538655	0.001614925	0.007603783	0	0.000738547	0.00022089	0.003143926	0.000910632	0.005651742	0.000147171	0.0003203	0.000800357	0.000108983	0.000282388	0.001373048	0.001165486	0.000725542	0.001202434	0	0.001388282	0	0.000196926
Bin_metabat_SRR3719566.48	4.8317E-05	0	0.00013805	0.000114558	6.85666E-05	0	0.000286898	7.79859E-05	0.000201829	0.004235214	5.84992E-05	0.000358593	0.000364903	0.000119657	0.000307039	0.000104018	0.000136496	0.003645879	0.000526132	0.000470855	0.000279657	8.68032E-05	7.44324E-05	6.77347E-05	0.002413512	0.000306994	0.000192088	5.66173E-05	6.77672E-05	0.000128037	0.000119033	0.000251389	6.50446E-05	6.46373E-05	0.003028345	9.48918E-05	0.000272181	6.76492E-05	9.63071E-05	0.000118607	0.000140247	0.000138432	0.000237256	0	7.29153E-05	0	0	4.8768E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000464483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin_metabat_SRR3724533.27	0	8.69773E-05	0.000215766	0	0	0	0	0.00019132	0	0	0	0	0	0.000101477	5.60565E-05	0.000143942	0.00039676	0	0	0	8.99571E-05	8.54678E-05	0.000120992	8.38832E-05	0	0	7.48661E-05	0.000118309	0.000144773	0.000187436	0.000274722	0	0	0	0	0	6.22614E-05	0.000152002	0.000173272	0.000210708	0.000206686	0.000169052	0	0	0	0.000334507	0.00020886	0	0	0	0	0	0	0.000626903	0	9.04903E-05	0	0	0	0.000507543	0.000291649	0	0	0.00022759	0.000499962	0.004029123	0	0.000162275	7.14816E-05	0.000701462	0.000190755	0.001914963	0	9.38872E-05	0.000185166	0	0	0.000323615	0.000135571	0.000172589	0.000519597	0	0.000377066	0	0.000161037
Bin_maxbin_SRR3719539.058	0	0	0	0	0	0	0	0	0	0.002426506	0	0	0	0	8.31725E-05	0	0	0	0	0	0	0	0	0	0.000197858	0	0	0	0	0	0	0.000214145	0	0	8.6903E-05	0	0	0	0	0	0	0	0.000129088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin_metabat_SRR3719693.44	0	0	0	0	0	0	0	8.02643E-05	0	0	0	0	0	7.45281E-05	0	0.000226604	0.000551346	0	0	0	9.53737E-05	0.00014103	0.000282717	0.000145444	0	0	0	9.29508E-05	0.000225882	0.000576547	0.000567743	0	0	0	0	0	0	0.000603275	0.000966519	0.000153943	0.000169055	0.000142338	0	0	0	0	0	0	0	0	0	0	0	0.002553406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin_metabat_SRR3719625.12	0.001105383	0.000360465	0.000400705	0.000727775	0.001143162	0.000375768	0.000550041	0.000279959	0.000701893	0	0.000312598	0.000982566	0.001514533	0.000441854	0.000640781	0.000803221	0.000870461	0	0.001201805	0.001175484	0.000716113	0.000275655	0.000171714	0.000130205	0	0.001338493	0.001913138	0.000555014	0.000212718	0.000351335	0.000240293	0	0.000754096	0.000836316	0	0.00096763	0.001427165	0.000282674	0.000202701	0.000548628	0.000489383	0.000539677	0	0.000116458	0.000145277	0	0.000389213	0.000406764	0.000348585	0	0.000307699	0.000225843	0	0	0	0.000249566	0.000357637	0.000303445	0.000453101	0	7.78313E-05	0	0.000112663	0.000168814	0.000248851	0.000128078	0	0	0.00029677	0	5.29238E-05	0	0.000490434	0.000587327	0.00033951	0.000549411	0.000636732	0.000209314	0.000173691	0.000255003	0	0.000153606	0.000152876	0	7.011E-05
Bin_metabat_SRR3719573.3	0.010379354	0.00688284	0.006905628	0.005428176	0.011344234	0.009753127	0.004226009	0.006066539	0.006686752	0	0.008713264	0.000847614	0.001068289	0.001072302	0.001041041	0.002322828	0.002367737	0	0.003303162	0.005248119	0.008019401	0.006080191	0.003604302	0.004231286	0.000110106	0.004447368	0.009871137	0.009644924	0.002615936	0.001921682	0.001362674	0	0.005787492	0.007865202	0	0.007558098	0.007759153	0.004773546	0.002635316	0.006394329	0.006092646	0.004709765	0	0.008283262	0.002405664	0.00405938	0.003713179	0.00254788	0.008102857	0.002411118	0.002247818	0.005095756	0.003766975	0.003655969	0.000186064	0.007332209	0.009436461	0.009097896	0.01025666	0.003367822	0.003104644	0.003226389	0.008566655	0.005617821	0.006990304	0.000516625	0	0.002267918	0.00123408	0.001968254	0.001861679	0.000753423	0.006395111	0.009830791	0.016253246	0.006861899	0.014023968	0.008863894	0.012113003	0.017082624	0.007890916	0.003820743	0.00718557	0.001750295	0.0014379
Bin_metabat_SRR3719644.70	0.000114739	0.000422808	0.000683124	0.00023624	0.000639472	0.000525898	0.000115962	0.000685746	0.00013442	0	0.000888961	0.000376705	0.000707253	0.001238549	0.001611046	0.001191718	0.001353789	0	0.000409615	0.000589544	0.00072707	0.000318268	0.000374278	0.000469987	0	0.000496877	0.000829861	0.00092465	0.000796943	0.000401182	0.000491788	0	0.000325938	0.000471832	0	0.000311688	0.000772341	0.00038277	0.00040713	0.000449281	0.000484361	0.000400832	0	0.000738787	0	0.000552528	0.000408423	0.0001727	0.000632846	0.000195769	0.000175836	0.000550668	0.000875318	0.000840203	0	0.001406741	0.000189655	0.000428999	0.000375051	0.000289303	0.000209256	0.000327617	0.000608776	0.001290004	0.001365814	0.000238166	0	0.000728158	0.000387326	0.000689198	0.00057885	0.00050213	0.000300207	0.001158333	0.002948957	0.000304751	0.001312462	0.001581561	0.001907224	0.004571305	0.001666916	0.000437511	0.001286012	0.000330304	0.000480212
Bin_metabat_SRR3719510.87	0.000920649	0.000541914	0.000445922	0.001619834	0.00208348	0.000672191	0.000717681	0.000380005	0.000386328	0	0.000419048	0.000213918	0.000461073	0.000213481	0.000287019	0.000209037	0.000195996	0	0.000412021	0.000276275	0.000182081	5.75779E-05	5.56268E-05	4.54856E-05	0	0.000489212	0.00033057	0.000114012	7.50211E-05	9.44447E-05	7.51502E-05	0	0.002222134	0.002340397	0	0.002243192	0.000292704	6.52699E-05	5.46623E-05	0.000155034	0.000146684	0.000168596	0	0.000667235	9.38615E-05	0.00033533	0.000354315	0.000641662	0.001378578	0.000389655	0.000759334	0.000769583	0.000281412	0.000337074	0	0.001812125	0.001029588	0.000887884	0.00114833	0.000145587	0.000160759	0.000614251	0.000661223	0.001130692	0.001238066	0.000733873	0	0.000711786	0.001044312	0.000722669	0.000647181	0.000617776	0.000608116	0.00067719	0.000671637	0.000711193	0.000743574	0.000800782	0.00025132	0.00068223	0.000329773	0.000181046	0.000250822	0	0.000143939
Bin_metabat_SRR3719505.25	5.10466E-05	0.002496816	0.003855016	0	0.000169606	0.000372456	0	0.002442315	0	0	0.000882754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.37161E-05	0.000121995	0	6.27589E-05	0	0	0	0	0	0	0	0.000198626	0	0.000411385	0.000382971	0	0	0	0	0	0	0.000412604	0	5.73061E-05	0.000153177	0.000270715	0.000262313	0.001020724	0.000965108	0	0.000222952	9.78143E-05	0.000324355	0.001837273	0	0.000157989	0	0.001314758	0.000411213	0.001878589	0	0	0	0	0	0.000214687	5.81405E-05	0	0	0	0.000102093	0	5.36128E-05
Bin_metabat_SRR3724508.71	0.000147507	0.000278075	0.000395976	0.000126962	0.000497305	0.000411703	6.28264E-05	0.00036623	7.68386E-05	0	0.000308531	0.000114018	0.000357786	0.000652567	0.000591002	0.000436451	0.000298556	0	0.000101879	0.000151507	0.000216421	7.91986E-05	8.17568E-05	6.07794E-05	0	9.95787E-05	0.000176929	0.000114012	9.00062E-05	0.000103762	9.56873E-05	0	0.000247666	0.000418445	0	0.00030922	0.000105117	6.83335E-05	5.42056E-05	0.000104738	0.000102396	9.4613E-05	0	0.000536836	0	0.001075686	0.000894934	0.000210185	0.000791673	0	0.000163056	0.000427736	0.000436957	0.00064253	0	0.001802767	0.00021956	0.000271889	0.000271237	0	7.49545E-05	0.000335283	0.000400842	0.003762971	0.006806192	0.003018424	0	0.001621146	0.000632135	0.002268972	0.00175736	0.003330671	0.000162654	0.000225492	0.000311628	0	0.000159826	0.003774535	0.00012303	0.000591016	0.000315385	0	0.000143102	0	0.000186566
Bin_metabat_SRR3724310.5	0	0.000377918	0.001553607	0	0	0	0	0.000975211	0	0	0	0	0	0	0	0	0.000393557	0	0	0	0	0.000101604	0.000134001	0.000130638	0	0	0	0	9.84414E-05	8.94517E-05	0.000112523	0	0	0	0	0	0	0.000124591	0.000167481	0	0	0	0	0	0	0.002477616	0.001936883	0	0	0	0	0	0	0.000970878	0	0	0	0	0	0.000350797	0.00025934	0	0	0.000225853	0.000832378	0.003731724	0	0.000193118	0	0.000556564	0.000245303	0.001354856	0	0	0	0	0	0.000548459	0	0	0.000905021	0	0.000752986	0.000244595	0.000887328
Bin_metabat_SRR3719504.55	9.41238E-05	0.003434592	0.005268487	8.72712E-05	0.000352436	0.000691209	0	0.00361562	8.12397E-05	0	0.001531136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000146662	0.000255511	0	0.000148703	0	0	0	0	0	0	0	0.000456496	0	0.001804056	0.00147541	0	0	0	5.09591E-05	0.000268926	0.00061133	0.004300876	0	0	0.000236583	0.00052719	0.000490725	0.001475685	0.00120559	0	0.000512739	6.44194E-05	0.000180293	0.001092383	0	6.54389E-05	0	0.000457808	0.000154272	0.000798205	0	0	0	0	0	0.000106651	0	0	0	0	0	0	0
Bin_metabat_SRR3719505.54	0	0.002146068	0.004199827	0	0	0.000271333	0	0.003354345	0.000182365	0	0	0	0	0	0	0.000122174	0.000244405	0	0	0	0	0	0.000175171	0.000214714	0	0	0	0	0.000166136	0.000142986	0.000191861	0	0	0	0	0	0	0.000328297	0.000503367	0	0.000168298	0	0	0.000243242	0	0.00122118	0.000793544	0	0	0	0	0.000148031	0	0.000830428	0	0	0	0.000189523	0.000172796	0.004049078	0.002738002	0	0.000286106	0.000320277	0.00057501	0.000633854	0	0.000174843	0	0.000426506	0.000259148	0.000410797	0	0	0.000630106	0	0	0.000598102	0.00065712	0.000764225	0.001395788	0	0.001061156	0.000706316	0.000267189
Bin_metabat_SRR3725015.17	0.000522559	0.000916764	0.000947388	0	0.000284496	0.000701246	0	0.001033973	0.000219689	0	0.000606809	7.15387E-05	0.000234344	0.000390378	0.000309248	0.001140828	0.00259717	0	9.28404E-05	0.000141139	0.000212228	0.000243956	0.000311193	0.000305876	0	8.26322E-05	0.00020342	0.000543825	0.000834722	0.000655779	0.001000296	0	0.000127587	0.000237438	0	0.000182548	0.000153257	0.000495891	0.000380602	0.000352347	0.000439703	0.000365364	0	0.001581002	0	0.002306048	0.001878107	0.000136404	0.000270622	0	0.000192281	0.00101911	0.001102711	0.001733132	0	0.004687898	0.000404044	0.000831936	0.000670812	0.000342263	0.000273754	0.000295824	0.001541553	0.005264036	0.004296609	0.003138693	0	0.002311483	0.000200815	0.001080825	0.001392819	0.00193839	0.000947755	0.005950521	0.007449013	0.000319648	0.00204512	0.005119349	0.006686622	0.00569499	0.004907834	0.00011131	0.004062495	0.000921947	0.001056426
Bin_metabat_SRR3719691.46	0.001046938	0.000683616	0.000590759	0.000468328	0.000684499	0.000554898	0.000625202	0.000432483	0.001102454	0	0.000419796	0.001263174	0.002065742	0.000654908	0.000954045	0.001429952	0.000647404	7.83025E-05	0.001519862	0.001412724	0.000990083	0.000372697	0.000222616	0.000194673	0	0.001544459	0.001889114	0.000493801	0.000352321	0.000319941	0.000208768	3.69528E-05	0.000668488	0.000701849	0	0.000733103	0.001338068	0.000305278	0.000175251	0.000423778	0.000361484	0.000606826	0	0.000230172	0.000294302	0	0.000619813	0.000547199	0.000637382	0.00018915	0.000617626	0.000513523	0	0	0	0.00134576	0.000505644	0.000327502	0.000492806	0	0.000181894	0.000205902	0.000202525	0.001063263	0.000595931	0	0	0.000236371	0.000749189	9.81704E-05	0.000170344	0	0.000574483	0.001188345	0.001255806	0.000705877	0.00117919	0.000717527	0.000968251	0.000622647	0.000242761	0.000165117	0.000480984	0	0.000137092
Bin_metabat_SRR3719539.73	0	0	0	0	0	0	0	0	0	0.001652074	0	3.83334E-05	0	0	6.04668E-05	0	0	0.000160102	0	0	0	0	0	0	0	0	0	0	0	0	0	3.91959E-05	0	0	9.83511E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin_metabat_SRR3719653.67	0	0	0	0	0	0	0.000114573	0	4.78145E-05	0.004622019	0	5.54839E-05	0	0	6.70262E-05	0	0	0.000793788	5.95716E-05	5.49044E-05	4.95214E-05	0	0	0	0.004619391	6.80378E-05	2.78514E-05	0	0	0	0	0.002013894	0	0	0.006674758	0	4.57642E-05	0	0	0	0	0	0.001353264	0	7.68197E-05	0	0	0	7.01394E-05	0.000143997	5.29749E-05	0	0	0	0.001277961	0.000392608	7.9903E-05	0	0	0	0	0.000339292	0	0.00023916	0.00019196	0.000583095	0.000364524	0	9.84329E-05	0	0	0	0	0	0	0	0	0.000112673	0	0	0	0.000105598	0	0	3.57828E-05
Bin_metabat_SRR3724466.69	0.002002962	7.15341E-05	0	0.004770748	0.003079844	0.001204463	0.003287666	0	0.002580255	0	0.000822697	0	0	0	0	0	0	0	0	0	0.000111157	7.58857E-05	0	6.5707E-05	0	0	9.5686E-05	6.3443E-05	0	0	0	0	0.002997649	0.002942725	0	0.002757661	0.000387512	0	0	9.12588E-05	0.000118888	5.16389E-05	0	0.000927904	0.000684885	0	0	0.000123248	0.002724224	0.000107829	0.000117924	0.000185687	0	0	0.000213316	0	0.002595065	0.001684182	0.001969242	0	0	0	0.001017495	0	0	0	0	0	0	0	5.31582E-05	0	0.000465858	8.46155E-05	0	0.000235182	0.0002853	0	0	0	0	0.000331248	0	0	0.000125367
Bin_metabat_SRR3725731.10	0.0001637	0.000935892	0.001470886	9.69991E-05	0.000391856	0.000683669	0	0.001395775	0.000140704	0	0.000667109	0	0	0.000134665	8.09832E-05	9.68928E-05	0.000159643	0	0	0	7.52115E-05	8.17874E-05	9.50257E-05	8.78959E-05	0	0	6.67347E-05	9.48723E-05	9.67346E-05	0.000111335	0.000141557	0	0.000205779	0.000354245	0	0.000266214	0	0.000111899	0.000132344	0.000145314	0.000152356	0.000116179	0	0.000482349	0	0.001575968	0.001091064	0	0.000136423	0	8.24161E-05	0.000304373	0.000655324	0.002095237	0	0.000231112	0.000174725	0.000483738	0.000427521	0.002038362	0.001354354	0	0.000595868	0.000434726	0.00126172	0.001932256	0	0.00058621	0.000202387	0.001409984	0.000611263	0.002266808	0.000261264	0.000651437	0.001505807	0.000267287	0.000693287	0.001680026	0.002053345	0.001693974	0.004271986	0.000417615	0.004016229	0.001576399	0.002886245
Bin_metabat_SRR3724533.51	0	0.001109277	0.002380169	0	0	0.000285402	0	0.002612548	0.000158555	0	0	0	0	0.00015217	6.92432E-05	0.000341468	0.002093204	0	0	0	6.7959E-05	0.000132422	0.000323978	0.000412627	0	0	0	0	0.000529121	0.000794651	0.000926296	0	0	0	0	0	0	0.000591838	0.00082245	0	0.000157645	0	0	0	0	0.003658327	0.002708741	0	0	0	0	0	0	0.004127326	0	0.00014937	0	0	0	0.002739093	0.001988371	0	0	0.001246769	0.001736286	0.004090353	0	0.000462271	0	0.001653471	0.000689155	0.003496974	0	0	0.000960344	0	0	0.00137926	0.000841126	0.000670171	0.001615856	0	0.002014234	0.000581051	0.001821117
Bin_metabat_SRR3719655.66	0.001600175	0.000445925	0.000325499	0.001425494	0.001997433	0.000730936	0.001127853	0.000221975	0.001214536	0	0.000658097	0.001019525	0.001662202	0.000434692	0.000789267	0.00030215	0.000276429	0	0.001275379	0.001206359	0.000658121	0.000170446	7.76321E-05	7.38899E-05	0	0.001349795	0.001558222	0.000302566	0.000130093	0.000103728	8.15958E-05	0	0.001702553	0.001815237	0	0.001469627	0.00109829	0.000158601	9.70853E-05	0.000399591	0.000334855	0.000454389	0	0.000611878	0.000560853	0	0.000403394	0.001164195	0.001126354	0.000678999	0.001363808	0.001304339	0.000238108	0.000106238	0	0.000817638	0.00177066	0.001306402	0.001456256	0	8.23961E-05	0.000268503	0.000584715	0.000283707	0.000259588	0	0	0.000135087	0.000655736	0	9.92082E-05	0	0.001055818	0.001553257	0.000889344	0.000759639	0.000967408	0.000278598	0.000346905	0.000595279	0	0.000302967	0.000133159	0	5.24773E-05
Bin_metabat_SRR3719574.46	0	0	0	0	0	0	0.000260459	0	4.7579E-05	0.002029316	0	7.64302E-05	5.71689E-05	0	0.000136332	0	3.49218E-05	0.000891677	0	5.13558E-05	0	0	0	0	0.005029533	0	0	0	0	0	0	0.002821874	0	0	0.005456401	0	0	0	0	0	0	0	0.010377044	0	9.153E-05	0	0	0	0.000238141	0	0	0	0	0	0.000437961	0	8.22934E-05	0	0	0	0	0	0	0	0	0	0.001797097	0.000102417	0.00040777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin_metabat_SRR3724508.14	0	0.00060474	0.000879721	0	0	0.000191699	0	0.000816554	0	0	0.000152026	0	0	0.000378298	0.000268511	0.000671667	0.001797797	0	0	0.000227105	0.000307839	0.000343327	0.000668686	0.000382861	0	0	0.000231365	0.000343457	0.000829088	0.001080682	0.001293331	0	0	0	0	0	0.000273046	0.000745206	0.000876069	0.000359217	0.000385872	0.000303384	0	0.000483128	0	0.001008633	0.000612233	0	0	0	0	0	0.000392403	0.000818487	0	0.00054282	0	0.000518281	0.000516779	0.002055655	0.001174178	0	0.000532625	0.001807805	0.002781276	0.011210423	0	0.001423998	0.000251142	0.005348404	0.001896992	0.010075223	0.000378513	0.000409965	0.000963577	0	0.000432285	0.001854066	0.000779891	0.000819471	0.001989792	0	0.001392409	0.000257361	0.001282266
Bin_metabat_SRR3719653.89	0	0	0	8.40439E-05	0	0	0.000197512	0	9.86688E-05	0.001169171	0	0.000194626	0.000134367	5.56804E-05	0.000177117	0	0	0.00233975	0.000184078	0.000177413	0.000102214	0	0	0	0.000813001	0.000137369	9.44325E-05	0	0	0	0	0.001263187	8.81196E-05	8.15729E-05	0.003394063	8.52821E-05	0.000158509	0	0	0.000117551	0.000104148	0.000200713	0.002771737	0	0.000339528	0	0	0.000139592	0.000249306	0.000164834	9.77755E-05	0	0	0	0.000704494	0	0.000151079	0	8.96264E-05	0	0	0.00053489	0	0	0	0	0.000970268	0	0.000345501	0	0	0	0.000128597	0	0	0.000103315	0	0	0	0	0	0.000275081	0	9.34637E-05	4.62106E-05
Bin_metabat_SRR3724382.5	0.004998262	0.002525016	0.001806377	0.005119104	0.008002878	0.007098205	0.00264333	0.001467685	0.00354954	0.000153999	0.007516989	0.003640049	0.004225609	0.005535666	0.005075744	0.002615161	0.001623966	0.000247135	0.003845594	0.004187665	0.00477001	0.003095229	0.002765056	0.002949965	0.00014033	0.004012265	0.004583869	0.004124447	0.002649027	0.002545389	0.002497151	0.000187869	0.006050122	0.007920499	0	0.006359324	0.004752633	0.00252463	0.002498183	0.00655326	0.005879354	0.005730978	0	0.009022228	0.002398269	0.003756507	0.002748547	0.00656915	0.008263356	0.003333922	0.00476844	0.00719154	0.009246483	0.005184138	0.000263728	0.010307773	0.004734788	0.008231354	0.008024688	0.003307349	0.002418966	0.00493431	0.008809724	0.003729421	0.003801886	0.001935053	0	0.006318151	0.006933554	0.004768916	0.005098979	0.001911482	0.01103884	0.013835618	0.01257708	0.011518036	0.013044136	0.005199605	0.007221374	0.013515331	0.006474792	0.008293228	0.005568495	0.003583402	0.002309523
Bin_maxbin_SRR3724365.036	0.015082045	0.004496374	0.001653098	0.009452896	0.007036847	0.004670104	0.008893689	0.000804508	0.007162993	0.000104258	0.003377793	0.014471009	0.013760844	0.00280318	0.005354792	0.00282868	0.000729434	0.00017689	0.011623927	0.009959274	0.007943175	0.004095282	0.001848419	0.001678914	0.000243301	0.015075322	0.009686401	0.007088155	0.002722381	0.002359939	0.001392795	0.000101297	0.006204152	0.006830443	7.27347E-05	0.008529754	0.007923487	0.003009569	0.00148989	0.004222824	0.005279866	0.003617522	0	0.001241931	0.008970685	0.000189605	0.000474123	0.008795244	0.006935592	0.005472541	0.00770345	0.005022881	0.000935424	0.000153606	0.000218028	0.006530568	0.004631887	0.002360706	0.003592984	0.000365811	0.00096882	0.009084669	0.001249589	0.000907376	0.000732162	0.000118006	0	0.001222288	0.005699262	0.000521336	0.000703319	0.000193982	0.003556552	0.002552778	0.002490422	0.003644712	0.00452439	0.001219309	0.002000176	0.001067619	0.000508396	0.004385723	0.001148485	0.000520502	0.001036887
Bin_metabat_SRR3724190.37	0	0	0	0.000140913	6.79178E-05	0	0.000213317	0	0.000110205	0.000997534	5.72031E-05	0.000450137	0.000256947	5.26284E-05	0.000197236	0	0	0.001328664	0.000322795	0.000222349	8.72715E-05	0	0	0	0	0.000239392	9.78224E-05	0	0	0	0	0.000464023	0.000145476	8.95036E-05	0.000722912	0.0001068	0.000104819	0	0	0	0	0	0.011096721	0	0.000435816	0	0	0.000217132	0.000302738	0.00035733	0.000182012	0.000130089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000704997	0	0.000190167	0	0	0	0	0	0	0	0	0	0	0	0	0.000261828	0	0	4.97723E-05
Bin_maxbin_SRR3719565.036	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000230909	0	0.000485909	0.00201043	0	0	0	0.000375131	0.00023633	0.000559211	0.000378283	0	0	0	0.000250476	0.000540345	0.000709742	0.000748082	0	0	0	0	0	0	0.000763125	0.000948692	0.000326529	0.000308866	0.000350169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin_metabat_SRR3725726.48	0.000117364	0.000557932	0.000964273	0.000307884	0.00081207	0.000604512	0.000120459	0.000947622	0.000139375	0	0.001135707	0.000260641	0.000443264	0.000730117	0.000950779	0.000807456	0.00096488	0	0.000268258	0.000377336	0.000463841	0.000213675	0.000247368	0.000322963	0	0.000340804	0.000527224	0.000553475	0.00052557	0.00028898	0.000377858	0	0.000389214	0.000575103	0	0.000342991	0.000494982	0.000248855	0.000267221	0.000240187	0.000268697	0.000216924	0	0.000769089	0	0.000645412	0.000478179	0.000177116	0.000692026	0.000199172	0.000179139	0.000595694	0.000810258	0.000957829	0	0.002006433	0.000208911	0.000493143	0.000409231	0.000317207	0.000231251	0.000503387	0.000646191	0.001599726	0.001829819	0.000147099	0	0.000929238	0.000541821	0.000811436	0.000766115	0.000451956	0.000423863	0.0015408	0.003824642	0.000482214	0.001769298	0.002182018	0.002753233	0.005858839	0.002037263	0.000346161	0.001914067	0.000275561	0.000528491
Bin_metabat_SRR3724307.38	0.005611823	0.00529573	0.005464408	0.001694209	0.006369808	0.011459952	0.001541192	0.006195112	0.006407465	0	0.011705868	8.52644E-05	0.000170907	0.000290635	0.000226883	0.00041015	0.000816289	0	0.000205847	0.000353029	0.000634928	0.002359087	0.000659077	0.002027815	0	0.00024845	0.000504642	0.00256799	0.001019085	0.001254316	0.001544919	0	0.002687039	0.004763922	0	0.003474932	0.000608132	0.001094646	0.000696057	0.003376393	0.003287812	0.000877404	0	0.006772571	0.000285329	0.002900587	0.002176054	0.000264283	0.002043317	0.000440706	0.00047191	0.001525764	0.001462799	0.00279487	0	0.002087601	0.004616825	0.006807514	0.006628342	0.009586429	0.007088629	0.000536677	0.0082755	0.002686085	0.010324484	0.000489715	0	0.001207647	0.00019818	0.001613243	0.001941341	0.000466668	0.00303095	0.012100166	0.020040774	0.001378992	0.005737242	0.017560875	0.028693572	0.008506554	0.011169975	0.00047133	0.010985813	0.002456093	0.001759303
Bin_metabat_SRR3724365.52	0.006998903	0.000922333	0.000194752	0.006176409	0.005603508	0.001716567	0.00528943	0.000128728	0.003745701	0.0007558	0.001319325	0.011633379	0.008231389	0.001529477	0.003561717	0.00053727	0.000191328	0.001851393	0.009048292	0.0060714	0.003201548	0.000970762	0.000569174	0.000495727	0.000281258	0.011294822	0.005591834	0.001635322	0.000355647	0.000395375	0.000295036	0.002205686	0.004345959	0.005174778	0.001710255	0.006318876	0.005787604	0.000427678	0.000242726	0.002065602	0.001819656	0.002692623	0.000913828	0.005262293	0.005941408	0.000236058	0.00018295	0.00790691	0.00859298	0.006892333	0.008513007	0.005970089	0.002421685	0.000194661	0.003882511	0.004427555	0.010500703	0.006933582	0.00819077	0.000215222	0.000172617	0.008649697	0.005379489	0.001292837	0.000186553	0.000104321	0.003532451	0.000638911	0.003652463	0.000275022	0.000434944	0.0001942	0.005576783	0.001602564	0.001447243	0.007438416	0.003003455	0.000185567	0.000106803	0.00088217	0	0.008179952	0	0.001024275	0.000673662
